Reference_ID,open_now,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
fe12effcc90a16cfac7bafeaca155da050a1ea61,1,"Monday: 12:00 PM – 12:30 AM","Tuesday: 12:00 PM – 12:30 AM","Wednesday: 12:00 PM – 12:30 AM","Thursday: 12:00 PM – 12:30 AM","Friday: 12:00 PM – 12:30 AM","Saturday: 12:00 PM – 12:30 AM","Sunday: 12:00 PM – 12:00 AM"
5fd87005a4581a23f5964246373769f57c72f485,1,"Monday: 4:00 PM – 12:00 AM","Tuesday: 4:00 PM – 12:00 AM","Wednesday: 4:00 PM – 12:00 AM","Thursday: 4:00 PM – 12:00 AM","Friday: 12:00 PM – 12:00 AM","Saturday: 12:00 PM – 12:00 AM","Sunday: 12:00 PM – 12:00 AM"
6cb870f58c475864214f53cddb54172c4500c685,1,"Monday: 12:00 PM – 12:00 AM","Tuesday: 12:00 PM – 12:00 AM","Wednesday: 12:00 PM – 12:00 AM","Thursday: 12:00 PM – 12:00 AM","Friday: 12:00 PM – 3:00 AM","Saturday: 12:00 PM – 3:00 AM","Sunday: 12:00 PM – 12:00 AM"
13e6d9380f80cee729d8bcdc14271c92e8b260de,1,"Monday: 12:00 PM – 12:00 AM","Tuesday: 12:00 PM – 12:00 AM","Wednesday: 12:00 PM – 12:00 AM","Thursday: 12:00 PM – 12:00 AM","Friday: 12:00 PM – 2:00 AM","Saturday: 12:00 PM – 2:00 AM","Sunday: 12:00 PM – 12:00 AM"
3a2869b044abf1aba5ae2874e0010472e090604d,1,"Monday: 5:00 – 10:45 PM","Tuesday: 5:00 – 10:45 PM","Wednesday: 5:00 – 10:45 PM","Thursday: 5:00 – 10:45 PM","Friday: 5:00 – 11:15 PM","Saturday: 5:00 – 11:15 PM","Sunday: 5:00 – 10:45 PM"
d7cda5a8bc40a3da64107645fabbafabfff3bced,1,"Monday: 12:00 – 10:00 PM","Tuesday: 12:00 – 10:00 PM","Wednesday: 12:00 – 10:00 PM","Thursday: 12:00 – 10:00 PM","Friday: 12:00 – 10:00 PM","Saturday: 12:00 – 10:00 PM","Sunday: 12:00 – 10:00 PM"
0916483baae0c5e1e11432c1946f9bc1a69d71b0,1,"Monday: 6:00 – 10:00 PM","Tuesday: 6:00 – 10:00 PM","Wednesday: 6:00 – 10:00 PM","Thursday: 6:00 – 10:00 PM","Friday: 6:00 – 10:30 PM","Saturday: 11:00 AM – 11:00 PM","Sunday: 11:00 AM – 10:00 PM"
e2cb7017756442047317db860b7efc804f5e8606,1,"Monday: 5:00 – 11:00 PM","Tuesday: 5:00 – 11:00 PM","Wednesday: 5:00 – 11:00 PM","Thursday: 5:00 – 11:00 PM","Friday: 12:00 PM – 12:00 AM","Saturday: 12:00 PM – 12:00 AM","Sunday: 12:00 PM – 12:00 AM"
9c5d2903d6c8e41bc8cd1dc47c9704dc6b235bae,1,"Monday: 12:00 – 11:30 PM","Tuesday: 12:00 – 11:30 PM","Wednesday: 12:00 – 11:30 PM","Thursday: 12:00 – 11:30 PM","Friday: 12:00 PM – 2:00 AM","Saturday: 12:00 PM – 2:00 AM","Sunday: 12:00 PM – 2:00 AM"
20df02b003c83e0fcdd89e1e62da911c6bb75256,1,"Monday: 3:00 PM – 12:00 AM","Tuesday: 3:00 PM – 12:00 AM","Wednesday: 3:00 PM – 12:00 AM","Thursday: 3:00 PM – 12:00 AM","Friday: 3:00 PM – 12:30 AM","Saturday: 3:00 PM – 12:30 AM","Sunday: 3:00 PM – 12:00 AM"
8d21d27cd247280155177767b14828e840bcc2a2,1,"Monday: 5:00 – 10:00 PM","Tuesday: 5:00 – 10:00 PM","Wednesday: 5:00 – 10:00 PM","Thursday: 5:00 – 10:00 PM","Friday: 5:00 – 10:30 PM","Saturday: 5:00 – 10:30 PM","Sunday: 5:00 – 10:00 PM"
c240a5f9e3d8684fd1ee8193eb62951d8f30c1f3,1,"Monday: 11:00 AM – 5:00 AM","Tuesday: 11:00 AM – 5:00 AM","Wednesday: 11:00 AM – 5:00 AM","Thursday: 11:00 AM – 5:00 AM","Friday: 11:00 AM – 5:00 AM","Saturday: 11:00 AM – 5:00 AM","Sunday: 11:00 AM – 5:00 AM"
2d7af84f717515cde25b88788ef5a251d52899b9,1,"Monday: 12:00 PM – 5:00 AM","Tuesday: 12:00 PM – 5:00 AM","Wednesday: 12:00 PM – 5:00 AM","Thursday: 12:00 PM – 5:00 AM","Friday: 12:00 PM – 5:00 AM","Saturday: 12:00 PM – 5:00 AM","Sunday: 12:00 PM – 5:00 AM"
83941dde0c01401dbf79373c4657dea8d6eb4331,1,"Monday: 4:30 PM – 12:00 AM","Tuesday: 4:30 PM – 12:00 AM","Wednesday: 4:30 PM – 12:00 AM","Thursday: 4:30 PM – 12:00 AM","Friday: 4:30 PM – 12:00 AM","Saturday: 4:30 PM – 12:00 AM","Sunday: 4:30 PM – 12:00 AM"
170eb40a8061ab055ce752fe31745569c615fdeb,1,"Monday: 12:00 PM – 12:00 AM","Tuesday: 12:00 PM – 12:00 AM","Wednesday: 12:00 PM – 12:00 AM","Thursday: 12:00 PM – 2:00 AM","Friday: 12:00 PM – 3:00 AM","Saturday: 12:00 PM – 3:00 AM","Sunday: 12:00 PM – 12:00 AM"
21cda1b9e64f647d7932af536fc2e8ea39626762,1,"Monday: 11:00 AM – 5:00 AM","Tuesday: 11:00 AM – 5:00 AM","Wednesday: 11:00 AM – 5:00 AM","Thursday: 11:00 AM – 5:00 AM","Friday: 11:00 AM – 5:00 AM","Saturday: 11:00 AM – 5:00 AM","Sunday: 11:00 AM – 5:00 AM"
8309d0d9d6e0de926c71c598bd52708ba82076a7,1,"Monday: 12:00 PM – 5:00 AM","Tuesday: 12:00 PM – 5:00 AM","Wednesday: 12:00 PM – 5:00 AM","Thursday: 12:00 PM – 5:00 AM","Friday: 12:00 PM – 5:00 AM","Saturday: 12:00 PM – 5:00 AM","Sunday: 12:00 PM – 5:00 AM"
47e40814c5fc35739dd0b795695ea1e5ccd67ddb,1,"Monday: 12:00 PM – 12:00 AM","Tuesday: 12:00 PM – 12:00 AM","Wednesday: 12:00 PM – 12:00 AM","Thursday: 12:00 PM – 12:00 AM","Friday: 12:00 PM – 12:00 AM","Saturday: 12:00 PM – 12:00 AM","Sunday: 12:00 PM – 12:00 AM"
9cb02d8c110e95c80e9e472b5644b4a1c6d011b3,1,"Monday: 12:00 PM – 4:00 AM","Tuesday: 12:00 PM – 4:00 AM","Wednesday: 12:00 PM – 4:00 AM","Thursday: 12:00 PM – 4:00 AM","Friday: 12:00 PM – 4:00 AM","Saturday: 12:00 PM – 4:00 AM","Sunday: 12:00 PM – 4:00 AM"
82d9d3ccced5245f2423056a26ec34e127cb839e,1,"Monday: 4:00 PM – 2:00 AM","Tuesday: 4:00 PM – 2:00 AM","Wednesday: 4:00 PM – 2:00 AM","Thursday: 4:00 PM – 2:00 AM","Friday: 4:00 PM – 2:00 AM","Saturday: 4:00 PM – 2:00 AM","Sunday: 4:00 PM – 2:00 AM"
49c3f549b86e500ffadd325cd0812ab5432e9e7f,1,"Monday: 12:00 PM – 3:00 AM","Tuesday: 12:00 PM – 3:00 AM","Wednesday: 12:00 PM – 3:00 AM","Thursday: 12:00 PM – 3:00 AM","Friday: 12:00 PM – 4:00 AM","Saturday: 12:00 PM – 4:00 AM","Sunday: 12:00 PM – 1:00 AM"
4ed70508f6838b38705ebc7e37e1506ae967b53c,1,"Monday: 12:00 PM – 12:00 AM","Tuesday: 12:00 PM – 12:00 AM","Wednesday: 12:00 PM – 12:00 AM","Thursday: 12:00 PM – 12:00 AM","Friday: 12:00 PM – 12:00 AM","Saturday: 12:00 PM – 12:00 AM","Sunday: 12:00 PM – 12:00 AM"
37c108cdc3c933c33ee95d6c2cdc64f38023a818,1,"Monday: 11:00 AM – 5:00 AM","Tuesday: 11:00 AM – 5:00 AM","Wednesday: 11:00 AM – 5:00 AM","Thursday: 11:00 AM – 5:00 AM","Friday: 11:00 AM – 5:00 AM","Saturday: 11:00 AM – 5:00 AM","Sunday: 11:00 AM – 5:00 AM"
7caa9f0fde10638bd46342b6781fbbf4bb2d4b93,1,"Monday: 12:00 PM – 12:30 AM","Tuesday: 12:00 PM – 12:30 AM","Wednesday: 12:00 PM – 12:30 AM","Thursday: 12:00 PM – 12:30 AM","Friday: 12:00 PM – 2:30 AM","Saturday: 12:00 PM – 2:30 AM","Sunday: 12:00 PM – 1:30 AM"
a17bb931a07072461e190004817e5a01d5b9af95,1,"Monday: 5:00 – 11:30 PM","Tuesday: 5:00 – 11:30 PM","Wednesday: 5:00 – 11:30 PM","Thursday: 5:00 – 11:30 PM","Friday: 4:00 – 11:30 PM","Saturday: 4:00 – 11:30 PM","Sunday: 4:00 – 11:30 PM"
5a16d04488e2679228d3284dfce552771bb82765,1,"Monday: 12:00 PM – 5:00 AM","Tuesday: 12:00 PM – 5:00 AM","Wednesday: 12:00 PM – 5:00 AM","Thursday: 12:00 PM – 5:00 AM","Friday: 12:00 PM – 5:00 AM","Saturday: 12:00 PM – 5:00 AM","Sunday: 12:00 PM – 5:00 AM"
d01bdb34ddbbab889ede614682594bb76a1002cb,1,"Monday: 4:00 – 11:30 PM","Tuesday: 4:00 – 11:30 PM","Wednesday: 4:00 – 11:30 PM","Thursday: 4:00 – 11:30 PM","Friday: 4:00 – 11:30 PM","Saturday: 4:00 – 11:30 PM","Sunday: 4:00 – 11:30 PM"
1634f52f083902e686afbe56b9942c519924ba8b,1,"Monday: 12:00 PM – 12:00 AM","Tuesday: 12:00 PM – 12:00 AM","Wednesday: 12:00 PM – 12:00 AM","Thursday: 12:00 PM – 12:00 AM","Friday: 12:00 PM – 3:00 AM","Saturday: 12:00 PM – 3:00 AM","Sunday: 12:00 PM – 12:00 AM"
45efc114a72c2dcb5e943d6f0c43db94e89c525a,1,"Monday: 10:00 AM – 11:30 PM","Tuesday: 10:00 AM – 11:30 PM","Wednesday: 10:00 AM – 11:30 PM","Thursday: 10:00 AM – 11:30 PM","Friday: 10:00 AM – 11:30 PM","Saturday: 10:00 AM – 11:30 PM","Sunday: 10:00 AM – 11:30 PM"
fee59f2a7c187727c1b69f4214c5870b559e57d9,1,"Monday: 3:00 – 11:30 PM","Tuesday: 3:00 – 11:30 PM","Wednesday: 3:00 – 11:30 PM","Thursday: 3:00 – 11:30 PM","Friday: 3:00 – 11:30 PM","Saturday: 3:00 – 11:30 PM","Sunday: 3:00 – 11:30 PM"
b63835d4dd875eebc8972a009c5af727f86c424b,1,"Monday: 12:00 PM – 4:00 AM","Tuesday: 12:00 PM – 4:00 AM","Wednesday: 12:00 PM – 4:00 AM","Thursday: 12:00 PM – 4:00 AM","Friday: 12:00 PM – 4:00 AM","Saturday: 12:00 PM – 4:00 AM","Sunday: 12:00 PM – 4:00 AM"
5a0dc03c4a88f7dff41248893d4c8a234a9c3288,1,"Monday: 12:00 PM – 3:00 AM","Tuesday: 12:00 PM – 3:00 AM","Wednesday: 12:00 PM – 3:00 AM","Thursday: 12:00 PM – 3:00 AM","Friday: 12:00 PM – 4:00 AM","Saturday: 12:00 PM – 4:00 AM","Sunday: 12:00 PM – 3:00 AM"
8e67ae457ee8e96a625dfe0a718f6b346739acee,1,"Monday: 12:00 – 10:00 PM","Tuesday: 12:00 – 10:00 PM","Wednesday: 12:00 – 10:00 PM","Thursday: 12:00 – 10:00 PM","Friday: 12:00 – 10:00 PM","Saturday: 12:00 – 10:00 PM","Sunday: 12:00 – 10:00 PM"
6c25f0ed0672b6b95df336ab85843a7897876e2e,1,"Monday: 1:00 – 11:00 PM","Tuesday: 1:00 – 11:00 PM","Wednesday: 1:00 – 11:00 PM","Thursday: 1:00 – 11:00 PM","Friday: 1:00 – 11:00 PM","Saturday: 1:00 – 11:00 PM","Sunday: 1:00 – 11:00 PM"
eae90ce1927d873f95faa37984b0673dd7439d69,1,"Monday: 4:00 – 10:30 PM","Tuesday: 4:00 – 10:30 PM","Wednesday: 4:00 – 10:30 PM","Thursday: 4:00 – 10:30 PM","Friday: 11:30 AM – 11:30 PM","Saturday: 11:30 AM – 11:30 PM","Sunday: 11:30 AM – 10:30 PM"
9a910365e41ef0dac1620d06d6ddb7dad3cc3bf8,1,"Monday: 5:00 – 10:45 PM","Tuesday: 5:00 – 10:45 PM","Wednesday: 5:00 – 10:45 PM","Thursday: 5:00 – 10:45 PM","Friday: 5:00 – 10:45 PM","Saturday: 5:00 – 10:45 PM","Sunday: 5:00 – 10:45 PM"
9dc89a1736502664e8d49c22a8f2c6d7dd843f77,1,"Monday: 12:00 – 11:00 PM","Tuesday: 12:00 – 11:00 PM","Wednesday: 12:00 – 11:00 PM","Thursday: 12:00 – 11:00 PM","Friday: 12:00 PM – 12:00 AM","Saturday: 12:00 PM – 12:00 AM","Sunday: 12:00 – 11:00 PM"
bae9ce25560bfad5b32595994ff8dc64e89df86e,,"Monday: 7:00 AM – 5:30 PM","Tuesday: 7:00 AM – 5:30 PM","Wednesday: 7:00 AM – 5:30 PM","Thursday: 7:00 AM – 5:30 PM","Friday: 7:00 AM – 5:30 PM","Saturday: 10:00 AM – 5:30 PM","Sunday: Closed"
43c9b75f6ed4f4d1b879b4e8d47dea0ca770c607,1,"Monday: 12:00 PM – 2:30 AM","Tuesday: 12:00 PM – 2:30 AM","Wednesday: 12:00 PM – 2:30 AM","Thursday: 12:00 PM – 4:30 AM","Friday: 12:00 PM – 4:30 AM","Saturday: 12:00 PM – 4:30 AM","Sunday: 12:00 PM – 2:30 AM"
2cfbf2419e8e61ef9b6c618c4bba7315e81726ad,1,"Monday: 4:00 – 11:00 PM","Tuesday: 4:00 – 11:00 PM","Wednesday: 4:00 – 11:00 PM","Thursday: 4:00 – 11:00 PM","Friday: 12:00 – 11:00 PM","Saturday: 12:00 – 11:00 PM","Sunday: 12:00 – 11:00 PM"
41852c0a564837868e580dee891b4ca59b362852,1,"Monday: 5:00 PM – 12:00 AM","Tuesday: 5:00 PM – 12:00 AM","Wednesday: 5:00 PM – 12:00 AM","Thursday: 5:00 PM – 12:00 AM","Friday: 5:00 PM – 12:00 AM","Saturday: 5:00 PM – 12:00 AM","Sunday: 5:00 PM – 12:00 AM"
facfdc864819fa1b1b816a582f9a35bc7d507e3b,1,"Monday: 4:00 PM – 12:00 AM","Tuesday: 4:00 PM – 12:00 AM","Wednesday: 4:00 PM – 12:00 AM","Thursday: 4:00 PM – 12:00 AM","Friday: 4:00 PM – 12:00 AM","Saturday: 4:00 PM – 12:00 AM","Sunday: 4:00 PM – 12:00 AM"
18709b7824b75d796e8e7c1072569e9d7f9b55dd,1,"Monday: 5:00 PM – 1:00 AM","Tuesday: 5:00 PM – 1:00 AM","Wednesday: 5:00 PM – 1:00 AM","Thursday: 5:00 PM – 1:00 AM","Friday: 5:00 PM – 1:00 AM","Saturday: 5:00 PM – 1:00 AM","Sunday: 5:00 PM – 1:00 AM"
91b2d297197ff42d103ecea7669ed0dcd618b00a,1,"Monday: 5:00 – 11:00 PM","Tuesday: 5:00 – 11:00 PM","Wednesday: 5:00 – 11:00 PM","Thursday: 5:00 – 11:00 PM","Friday: 5:00 – 11:00 PM","Saturday: 1:00 PM – 12:00 AM","Sunday: 1:00 PM – 12:00 AM"
d560cf1ed438cc4c42be6ecd67c3e3721759bb09,1,"Monday: 12:00 PM – 5:00 AM","Tuesday: 12:00 PM – 5:00 AM","Wednesday: 12:00 PM – 5:00 AM","Thursday: 12:00 PM – 5:00 AM","Friday: 12:00 PM – 5:00 AM","Saturday: 12:00 PM – 5:00 AM","Sunday: 12:00 PM – 5:00 AM"
3b0dc752b96ffbcdfba13e45a670a60ea0cb274b,1,"Monday: 11:30 AM – 12:00 AM","Tuesday: 11:30 AM – 12:00 AM","Wednesday: 11:30 AM – 12:00 AM","Thursday: 11:30 AM – 12:30 AM","Friday: Closed","Saturday: 11:30 AM – 1:00 AM","Sunday: 1:30 PM – 3:00 AM"
d97969dba173419cbf83920937a47f78d2666dbd,1,"Monday: 12:00 PM – 3:00 AM","Tuesday: 12:00 PM – 3:00 AM","Wednesday: 12:00 PM – 3:00 AM","Thursday: 12:00 PM – 3:00 AM","Friday: 12:00 PM – 4:00 AM","Saturday: 12:00 PM – 4:00 AM","Sunday: 12:00 PM – 3:00 AM"
86d0113658643c6dec4df5b9e8771acd8084d0f8,1,"Monday: Closed","Tuesday: 5:00 – 10:00 PM","Wednesday: 5:00 – 10:00 PM","Thursday: 5:00 – 10:00 PM","Friday: 5:00 – 10:00 PM","Saturday: 5:00 – 10:00 PM","Sunday: Closed"
54123d01843478618a7e92a1a8509051127fb835,1,"Monday: 12:00 PM – 12:00 AM","Tuesday: 12:00 PM – 12:00 AM","Wednesday: 12:00 PM – 12:00 AM","Thursday: 12:00 PM – 12:00 AM","Friday: 12:00 PM – 12:30 AM","Saturday: 2:00 PM – 12:30 AM","Sunday: 2:00 PM – 12:00 AM"
6215ded8612be4ed75ab3b1cf2fc4dc8e31ebf91,1,"Monday: 4:00 – 11:00 PM","Tuesday: 4:00 – 11:00 PM","Wednesday: 4:00 – 11:00 PM","Thursday: 4:00 – 11:00 PM","Friday: 1:00 – 11:00 PM","Saturday: 1:00 – 11:00 PM","Sunday: 1:00 – 11:00 PM"
5ff2008ca7564c6e2e11755eb60c089bf752ef1f,1,"Monday: 12:00 – 9:00 PM","Tuesday: 12:00 – 9:00 PM","Wednesday: 12:00 – 9:00 PM","Thursday: 12:00 – 9:00 PM","Friday: 12:00 – 9:30 PM","Saturday: 1:00 – 10:00 PM","Sunday: 1:00 – 9:00 PM"
d204676e4cf68b4e914f760b4f13af926e372786,1,"Monday: 12:30 PM – 4:00 AM","Tuesday: 12:30 PM – 4:00 AM","Wednesday: 12:30 PM – 4:00 AM","Thursday: 12:30 PM – 4:00 AM","Friday: 12:00 PM – 4:00 AM","Saturday: 12:00 PM – 4:00 AM","Sunday: 12:30 PM – 4:00 AM"
c7327bcebbbb0eb0472e0dc6e6833bd6753255f6,1,"Monday: 12:00 PM – 12:00 AM","Tuesday: 12:00 PM – 12:00 AM","Wednesday: 12:00 PM – 12:00 AM","Thursday: 12:00 PM – 12:00 AM","Friday: 12:00 PM – 1:00 AM","Saturday: 12:00 PM – 1:00 AM","Sunday: 12:00 PM – 12:00 AM"
1b272e807498994b3326f1fbd372d20d08486213,1,"Monday: 4:00 PM – 12:00 AM","Tuesday: 4:00 PM – 12:00 AM","Wednesday: 4:00 PM – 12:00 AM","Thursday: 4:00 PM – 12:00 AM","Friday: 4:00 PM – 12:00 AM","Saturday: 4:00 PM – 12:00 AM","Sunday: 4:00 PM – 12:00 AM"
430b21e1ab0ecbd3932a74bc4238d0fe626d48f1,1,"Monday: Closed","Tuesday: 8:00 AM – 10:00 PM","Wednesday: 8:00 AM – 10:00 PM","Thursday: 8:00 AM – 10:00 PM","Friday: 8:00 AM – 10:00 PM","Saturday: 8:00 AM – 10:00 PM","Sunday: Closed"
cbf029b2816d5c588a096c5391d12b34c0ec8538,1,"Monday: 4:00 – 11:00 PM","Tuesday: 4:00 – 11:00 PM","Wednesday: 4:00 – 11:00 PM","Thursday: 4:00 – 11:00 PM","Friday: 4:00 – 11:00 PM","Saturday: 4:00 – 11:00 PM","Sunday: 4:00 – 11:00 PM"
7fbb9d5005d5dcff20200adca12d513e58545a93,1,"Monday: 4:00 PM – 12:00 AM","Tuesday: 4:00 PM – 12:00 AM","Wednesday: 4:00 PM – 12:00 AM","Thursday: 4:00 PM – 12:00 AM","Friday: 4:00 PM – 12:00 AM","Saturday: 4:00 PM – 12:00 AM","Sunday: 4:00 PM – 12:00 AM"
e4e726b249593342fc8e4012a965f44c4e4d2085,1,"Monday: 12:00 – 11:45 PM","Tuesday: 12:00 – 11:45 PM","Wednesday: 12:00 – 11:45 PM","Thursday: 12:00 – 11:45 PM","Friday: 12:00 – 11:45 PM","Saturday: 12:00 – 11:45 PM","Sunday: 12:00 – 11:45 PM"
2c299ff5c26fe87ed643b25ac02bc8e9ebd47c89,1,"Monday: 11:00 AM – 10:00 PM","Tuesday: 11:00 AM – 10:00 PM","Wednesday: 11:00 AM – 10:00 PM","Thursday: 11:00 AM – 11:00 PM","Friday: 11:00 AM – 11:00 PM","Saturday: 11:00 AM – 11:00 PM","Sunday: 11:00 AM – 10:00 PM"
e9c979b739e9afbddbeff957730ad69e5e6dec88,1,"Monday: 12:00 PM – 1:00 AM","Tuesday: 12:00 PM – 1:00 AM","Wednesday: 12:00 PM – 1:00 AM","Thursday: 12:00 PM – 1:00 AM","Friday: 11:30 AM – 4:00 AM","Saturday: 11:30 AM – 4:00 AM","Sunday: 12:00 PM – 1:00 AM"
40210a3d8b79adf10099a617405fe884d2fd7865,1,"Monday: 5:00 – 10:30 PM","Tuesday: 5:00 – 10:30 PM","Wednesday: 5:00 – 10:30 PM","Thursday: 5:00 – 11:00 PM","Friday: 5:00 – 11:00 PM","Saturday: 5:00 – 11:00 PM","Sunday: 5:00 – 10:00 PM"
0ca81d038f8217184929c124a29b432807a305d0,1,"Monday: 3:00 – 10:30 PM","Tuesday: 3:00 – 10:30 PM","Wednesday: 3:00 – 10:30 PM","Thursday: 3:00 – 10:30 PM","Friday: 3:00 – 10:30 PM","Saturday: 3:00 – 10:30 PM","Sunday: 12:00 – 10:00 PM"
e74b85abc5ee7ffdd5a3c267f0a2acccf7e80e09,1,"Monday: 11:00 AM – 5:00 AM","Tuesday: 11:00 AM – 5:00 AM","Wednesday: 11:00 AM – 5:00 AM","Thursday: 11:00 AM – 5:00 AM","Friday: 11:00 AM – 5:00 AM","Saturday: 11:00 AM – 5:00 AM","Sunday: 11:00 AM – 5:00 AM"
0846da78ab0816bec42c512a701f0e42d11ed158,1,"Monday: Closed","Tuesday: Closed","Wednesday: 6:00 – 10:00 PM","Thursday: 6:00 – 10:00 PM","Friday: 6:00 – 10:00 PM","Saturday: 11:00 AM – 3:30 PM, 6:00 – 10:00 PM","Sunday: 11:00 AM – 3:30 PM, 6:00 – 10:00 PM"
ca95e9835d71ae6add71b8caed4365cdecc83d3e,1,"Monday: 12:00 PM – 12:00 AM","Tuesday: 12:00 PM – 12:00 AM","Wednesday: 12:00 PM – 12:00 AM","Thursday: 12:00 PM – 12:00 AM","Friday: 12:00 PM – 12:00 AM","Saturday: 12:00 PM – 12:00 AM","Sunday: 12:00 PM – 12:00 AM"
0bd12df7724b8bbf2ae9cd071e2fb39289cebcd1,1,"Monday: 12:00 – 11:30 PM","Tuesday: 12:00 – 11:30 PM","Wednesday: 12:00 – 11:30 PM","Thursday: 12:00 – 11:30 PM","Friday: 12:00 – 11:30 PM","Saturday: 1:00 PM – 12:00 AM","Sunday: 4:00 – 11:00 PM"
ca71f7e35bd905d4a1c4e59cae6022d8d643ce22,1,"Monday: 7:30 AM – 10:00 PM","Tuesday: 7:30 AM – 10:00 PM","Wednesday: 7:30 AM – 10:00 PM","Thursday: 7:30 AM – 11:00 PM","Friday: 7:30 AM – 12:00 AM","Saturday: 12:00 PM – 3:30 AM","Sunday: 12:00 – 10:00 PM"
cd4f53f6e80758d716e6a14716f14ecca12efc3a,1,"Monday: 12:00 PM – 12:00 AM","Tuesday: 12:00 PM – 12:00 AM","Wednesday: 12:00 PM – 12:00 AM","Thursday: 12:00 PM – 12:00 AM","Friday: 12:00 PM – 12:00 AM","Saturday: 12:00 PM – 12:00 AM","Sunday: 12:00 PM – 12:00 AM"
fbe4150beebf7d92f9e4d6201b8425942f18ffae,1,"Monday: 5:00 – 10:30 PM","Tuesday: 5:00 – 10:30 PM","Wednesday: 12:00 – 3:30 PM, 5:00 – 10:30 PM","Thursday: 12:00 – 3:30 PM, 5:00 – 10:30 PM","Friday: 12:00 – 3:30 PM, 5:00 – 11:00 PM","Saturday: 1:30 – 4:00 PM, 5:00 – 11:00 PM","Sunday: 4:00 – 10:30 PM"
dc23a1a56b661dd649fee3a346b7f70ebaa417ea,1,"Monday: 12:00 – 10:30 PM","Tuesday: 12:00 – 10:30 PM","Wednesday: 12:00 – 10:30 PM","Thursday: 12:00 – 10:30 PM","Friday: 12:00 – 10:30 PM","Saturday: 12:00 – 10:30 PM","Sunday: 12:00 – 10:30 PM"
a09b92f73551df6ddd0f158bcfa7edebf0fb063a,,,,,,,,
66963b52729b28367cf32e4931fbf5b8fd1d1469,1,"Monday: 8:00 AM – 10:00 PM","Tuesday: 8:00 AM – 10:00 PM","Wednesday: 8:00 AM – 10:00 PM","Thursday: 8:00 AM – 10:30 PM","Friday: 8:00 AM – 11:00 PM","Saturday: 8:00 AM – 11:00 PM","Sunday: 9:00 AM – 10:00 PM"
7f71acf40d7cf5f9d21725f0913d029c7c039f38,1,"Monday: 12:00 – 10:00 PM","Tuesday: 12:00 – 10:00 PM","Wednesday: 12:00 – 10:00 PM","Thursday: 12:00 – 10:00 PM","Friday: 12:00 – 11:00 PM","Saturday: 12:00 – 11:00 PM","Sunday: 12:00 – 10:00 PM"
1f6116f03193358b1534fe5f958dfc0cf392254f,1,"Monday: 9:30 AM – 12:00 AM","Tuesday: 9:30 AM – 12:00 AM","Wednesday: 9:30 AM – 12:00 AM","Thursday: 9:30 AM – 12:00 AM","Friday: 9:30 AM – 2:00 AM","Saturday: 9:30 AM – 2:00 AM","Sunday: 9:30 AM – 12:00 AM"
d38064b077fe15c4ae96256c069fa4a40052a472,1,"Monday: 4:00 – 11:00 PM","Tuesday: 4:00 – 11:00 PM","Wednesday: 4:00 – 11:00 PM","Thursday: 4:00 – 11:00 PM","Friday: 12:00 – 11:30 PM","Saturday: 12:00 – 11:30 PM","Sunday: 12:00 – 11:00 PM"
d5627a49e14ae859e47f7e11a67595edef13f265,1,"Monday: 11:30 AM – 11:00 PM","Tuesday: 11:30 AM – 11:00 PM","Wednesday: 11:30 AM – 11:00 PM","Thursday: 11:30 AM – 11:00 PM","Friday: 11:30 AM – 11:30 PM","Saturday: 11:30 AM – 11:30 PM","Sunday: 11:30 AM – 11:00 PM"
15d34e8e8047e75993b3056d1ba0e1ec16dc2eec,1,"Monday: 12:00 – 10:00 PM","Tuesday: 12:00 – 10:00 PM","Wednesday: 12:00 – 10:00 PM","Thursday: 12:00 – 10:00 PM","Friday: 12:00 – 10:00 PM","Saturday: 12:30 – 10:00 PM","Sunday: 12:30 – 10:00 PM"
8b30fce19b044d217f0982d79983cc1628f53d56,1,"Monday: 12:00 – 9:00 PM","Tuesday: 12:00 – 9:00 PM","Wednesday: 12:00 – 9:00 PM","Thursday: 12:00 – 9:00 PM","Friday: 12:00 – 9:00 PM","Saturday: 12:00 – 8:00 PM","Sunday: Closed"
0ad8a647a397367bd509199e22c16ee8c432d643,1,"Monday: 5:00 – 10:00 PM","Tuesday: 5:00 – 10:00 PM","Wednesday: 5:00 – 10:00 PM","Thursday: 5:00 – 10:00 PM","Friday: 5:00 – 10:00 PM","Saturday: 12:30 – 3:00 PM, 5:00 – 10:00 PM","Sunday: 12:30 – 3:00 PM, 5:00 – 10:00 PM"
c8cee23918fde4323a7cab92c7cd9c38c1c82f3b,1,"Monday: 12:00 PM – 12:00 AM","Tuesday: 12:00 PM – 12:00 AM","Wednesday: 12:00 PM – 12:00 AM","Thursday: 12:00 PM – 12:00 AM","Friday: 12:00 PM – 12:00 AM","Saturday: 12:00 PM – 12:00 AM","Sunday: 12:00 PM – 12:00 AM"
a620a0e5603ab5893d014769fd594eb7afb1c8a0,1,"Monday: 12:00 – 10:00 PM","Tuesday: 12:00 – 10:00 PM","Wednesday: 12:00 – 10:00 PM","Thursday: 12:00 – 11:00 PM","Friday: 12:00 – 11:00 PM","Saturday: 4:00 – 11:00 PM","Sunday: 1:00 – 10:00 PM"
